customer_sk,customer_id_nk,customer_key,first_name,last_name,marital_status,gender,create_date,birthdate,country,full_name,age
240,28479.0,AW00028479,Marvin,Gomez,Single,Male,2026-01-25,1985-12-05,Australia,Marvin Gomez,28.0
241,28467.0,AW00028467,Tasha,Tang,Married,Female,2026-01-25,1971-08-08,Germany,Tasha Tang,42.0
242,28468.0,AW00028468,Melody,Harrison,Married,Female,2026-01-25,1960-08-28,United Kingdom,Melody Harrison,53.0
243,28469.0,AW00028469,Morgan,Green,Married,Female,2026-01-25,1960-10-01,United Kingdom,Morgan Green,53.0
244,28470.0,AW00028470,Tamara,Tang,Married,Female,2026-01-25,1959-08-19,France,Tamara Tang,54.0
245,28471.0,AW00028471,Phillip,Sullivan,Single,Male,2026-01-25,1960-02-21,France,Phillip Sullivan,54.0
246,28472.0,AW00028472,Kellie,Ramos,Married,Female,2026-01-25,1944-01-11,Germany,Kellie Ramos,70.0
247,28473.0,AW00028473,Bruce,Rodriguez,Single,Male,2026-01-25,1945-04-22,United Kingdom,Bruce Rodriguez,69.0
248,28474.0,AW00028474,Terrence,Nara,Single,Male,2026-01-25,1946-01-19,United Kingdom,Terrence Nara,68.0
249,28475.0,AW00028475,Bruce,Ramos,Single,Male,2026-01-25,1946-12-09,France,Bruce Ramos,67.0
250,28476.0,AW00028476,Bradley,Xie,Single,Male,2026-01-25,1952-10-08,France,Bradley Xie,61.0
251,28477.0,AW00028477,Kenneth,Tang,Married,Male,2026-01-25,1947-03-03,United Kingdom,Kenneth Tang,67.0
252,28478.0,AW00028478,Riley,Long,Single,Female,2026-01-25,1949-04-14,France,Riley Long,65.0
253,28480.0,AW00028480,Arthur,Vazquez,Single,Male,2026-01-25,1986-02-25,Australia,Arthur Vazquez,28.0
254,28321.0,AW00028321,Arturo,Wu,Married,Male,2026-01-25,1965-11-07,Australia,Arturo Wu,48.0
255,28481.0,AW00028481,Kristine,Moreno,Married,Female,2026-01-25,1984-07-14,Australia,Kristine Moreno,29.0
256,28482.0,AW00028482,Jaime,She,Single,Male,2026-01-25,1983-08-06,Australia,Jaime She,30.0
257,28483.0,AW00028483,Tara,Raje,Single,Female,2026-01-25,1981-10-22,Australia,Tara Raje,32.0
258,28484.0,AW00028484,Harold,Raman,Married,Male,2026-01-25,1985-03-12,Australia,Harold Raman,29.0
259,28485.0,AW00028485,Bianca,Wu,Single,Female,2026-01-25,1983-08-02,Australia,Bianca Wu,30.0
260,28486.0,AW00028486,Rebekah,Chandra,Married,Female,2026-01-25,1984-04-06,Australia,Rebekah Chandra,30.0
261,28487.0,AW00028487,Gerald,Gill,Single,Male,2026-01-25,1984-04-01,Australia,Gerald Gill,30.0
262,28488.0,AW00028488,Reginald,Travers,Single,Male,2026-01-25,1983-05-06,Australia,Reginald Travers,31.0
263,28489.0,AW00028489,Jeffery,Zhu,Single,Male,2026-01-25,1949-02-23,Germany,Jeffery Zhu,65.0
264,28490.0,AW00028490,Krista,Ramos,Single,Female,2026-01-25,1949-03-20,Germany,Krista Ramos,65.0
265,28491.0,AW00028491,Cassie,Jai,Single,Female,2026-01-25,1966-10-20,France,Cassie Jai,47.0
266,28492.0,AW00028492,Bethany,Tang,Married,Female,2026-01-25,1966-11-04,France,Bethany Tang,47.0
267,28466.0,AW00028466,Marco,Chandra,Single,Male,2026-01-25,1962-03-21,France,Marco Chandra,52.0
268,28465.0,AW00028465,Wendy,Serrano,Married,Female,2026-01-25,1967-09-14,Germany,Wendy Serrano,46.0
269,28464.0,AW00028464,Eddie,Hernandez,Married,Male,2026-01-25,1961-11-08,France,Eddie Hernandez,52.0
270,28463.0,AW00028463,Emmanuel,Arun,Single,Male,2026-01-25,1962-12-11,United Kingdom,Emmanuel Arun,51.0
271,28438.0,AW00028438,Heidi,Sanchez,Single,Female,2026-01-25,1981-12-30,United Kingdom,Heidi Sanchez,32.0
272,28439.0,AW00028439,Olivia,Gray,Single,Female,2026-01-25,1981-05-11,United Kingdom,Olivia Gray,33.0
273,28440.0,AW00028440,Allison,Ramirez,Single,Female,2026-01-25,1980-12-02,France,Allison Ramirez,33.0
274,28441.0,AW00028441,Peter,Nath,Single,Male,2026-01-25,1980-04-14,France,Peter Nath,34.0
275,28442.0,AW00028442,Phillip,Prasad,Single,Male,2026-01-25,1979-11-08,France,Phillip Prasad,34.0
276,28443.0,AW00028443,Alfredo,Dominguez,Single,Male,2026-01-25,1981-06-16,France,Alfredo Dominguez,33.0
277,28444.0,AW00028444,Pedro,Sai,Single,Male,2026-01-25,1981-05-18,France,Pedro Sai,33.0
278,28445.0,AW00028445,Shaun,She,Single,Male,2026-01-25,1981-06-17,Germany,Shaun She,33.0
279,28446.0,AW00028446,Mayra,Subram,Married,Female,2026-01-25,1980-12-01,United Kingdom,Mayra Subram,33.0
280,28447.0,AW00028447,Dalton,Walker,Single,Male,2026-01-25,1978-11-03,France,Dalton Walker,35.0
281,28448.0,AW00028448,Katherine,Campbell,Married,Female,2026-01-25,1978-11-08,United Kingdom,Katherine Campbell,35.0
282,28449.0,AW00028449,Jarred,Gill,Married,Male,2026-01-25,1975-07-10,France,Jarred Gill,38.0
283,28450.0,AW00028450,Nelson,Martin,Single,Male,2026-01-25,1967-08-14,Germany,Nelson Martin,46.0
284,28451.0,AW00028451,Nichole,Chander,Married,Female,2026-01-25,1968-02-01,United Kingdom,Nichole Chander,46.0
285,28452.0,AW00028452,Alexandra,Young,Single,Female,2026-01-25,1967-05-03,France,Alexandra Young,47.0
286,28453.0,AW00028453,Valerie,Lin,Married,Female,2026-01-25,1966-07-09,Germany,Valerie Lin,47.0
287,28454.0,AW00028454,Shawna,Simpson,Married,Female,2026-01-25,1972-05-05,Germany,Shawna Simpson,42.0
288,28455.0,AW00028455,Raymond,Sara,Married,Male,2026-01-25,1972-06-02,Germany,Raymond Sara,42.0
289,28456.0,AW00028456,Todd,Xu,Married,Male,2026-01-25,1972-06-17,France,Todd Xu,42.0
290,28457.0,AW00028457,Bruce,Gonzalez,Single,Male,2026-01-25,1941-03-30,France,Bruce Gonzalez,73.0
291,28458.0,AW00028458,Casey,She,Single,Female,2026-01-25,1967-12-07,France,Casey She,46.0
292,28459.0,AW00028459,Dana,Muñoz,Married,Female,2026-01-25,1963-11-11,United Kingdom,Dana Muñoz,50.0
293,28460.0,AW00028460,Nathan,Powell,Married,Male,2026-01-25,1963-12-02,France,Nathan Powell,50.0
294,28461.0,AW00028461,Joe,Dominguez,Married,Male,2026-01-25,1968-09-13,Germany,Joe Dominguez,45.0
295,28462.0,AW00028462,Kendra,Serrano,Married,Female,2026-01-25,1962-09-19,France,Kendra Serrano,51.0
296,28493.0,AW00028493,Morgan,Wilson,Married,Female,2026-01-25,1967-05-21,Germany,Morgan Wilson,47.0
297,28494.0,AW00028494,Ross,Martinez,Single,Male,2026-01-25,1983-10-19,Germany,Ross Martinez,30.0
298,28495.0,AW00028495,Catherine,Morgan,Single,Female,2026-01-25,1966-05-19,France,Catherine Morgan,48.0
299,28524.0,AW00028524,Paula,Gill,Married,Female,2026-01-25,1975-03-08,United Kingdom,Paula Gill,39.0
300,28526.0,AW00028526,Luke,Yang,Single,Male,2026-01-25,1964-07-05,United Kingdom,Luke Yang,49.0
301,28527.0,AW00028527,Dwayne,Rubio,Single,Male,2026-01-25,1973-12-19,United Kingdom,Dwayne Rubio,40.0
302,28528.0,AW00028528,Tasha,Chande,Married,Female,2026-01-25,1979-06-16,Germany,Tasha Chande,35.0
303,28529.0,AW00028529,Tara,Chande,Single,Female,2026-01-25,1973-12-06,France,Tara Chande,40.0
304,28530.0,AW00028530,Gavin,Powell,Single,Male,2026-01-25,1974-03-15,United Kingdom,Gavin Powell,40.0
305,28531.0,AW00028531,Jared,Reed,Single,Male,2026-01-25,1974-05-06,Germany,Jared Reed,40.0
306,28532.0,AW00028532,Tony,Xie,Married,Male,2026-01-25,1974-06-05,France,Tony Xie,40.0
307,28533.0,AW00028533,Clayton,Sun,Single,Male,2026-01-25,1976-04-08,Australia,Clayton Sun,38.0
308,28534.0,AW00028534,Sabrina,Romero,Married,Female,2026-01-25,1970-12-03,Australia,Sabrina Romero,43.0
309,28535.0,AW00028535,Leslie,Ferrier,Single,Female,2026-01-25,1979-01-06,Australia,Leslie Ferrier,35.0
310,28536.0,AW00028536,Martha,Guo,Married,Female,2026-01-25,1969-08-14,Australia,Martha Guo,44.0
311,28537.0,AW00028537,Christian,Hayes,Single,Male,2026-01-25,1932-01-13,Australia,Christian Hayes,82.0
312,28538.0,AW00028538,Jerome,Sanz,Single,Male,2026-01-25,1978-11-16,Germany,Jerome Sanz,35.0
313,28539.0,AW00028539,Barbara,Zhou,Single,Female,2026-01-25,1979-02-02,France,Barbara Zhou,35.0
314,28540.0,AW00028540,Leah,Zhang,Married,Female,2026-01-25,1980-05-25,France,Leah Zhang,34.0
315,28541.0,AW00028541,Isabella,Perez,Single,Female,2026-01-25,1979-10-01,France,Isabella Perez,34.0
316,28542.0,AW00028542,Martha,Zhao,Single,Female,2026-01-25,1985-02-14,France,Martha Zhao,29.0
317,28543.0,AW00028543,Roger,Ye,Single,Male,2026-01-25,,Germany,Roger Ye,
318,28544.0,AW00028544,Nicolas,Shan,Single,Male,2026-01-25,1985-04-14,Germany,Nicolas Shan,29.0
319,28545.0,AW00028545,Micheal,Ramos,Married,Male,2026-01-25,1986-03-17,France,Micheal Ramos,28.0
320,28546.0,AW00028546,Alisha,Xu,Married,Female,2026-01-25,1986-02-23,France,Alisha Xu,28.0
321,28547.0,AW00028547,April,Shen,Single,Female,2026-01-25,1986-01-09,France,April Shen,28.0
322,28548.0,AW00028548,Krista,Ortega,Single,Female,2026-01-25,1986-05-17,Germany,Krista Ortega,28.0
323,28549.0,AW00028549,Lydia,Subram,Married,Female,2026-01-25,1980-01-22,United Kingdom,Lydia Subram,34.0
324,28550.0,AW00028550,Wayne,Andersen,Single,Male,2026-01-25,1978-06-18,France,Wayne Andersen,36.0
325,28525.0,AW00028525,Dominic,Rodriguez,Single,Male,2026-01-25,1958-05-04,United Kingdom,Dominic Rodriguez,56.0
326,28523.0,AW00028523,Charles,James,Single,Male,2026-01-25,1980-01-06,United Kingdom,Charles James,34.0
327,28496.0,AW00028496,Adam,Shan,Single,Male,2026-01-25,1971-08-05,France,Adam Shan,42.0
328,28522.0,AW00028522,Rosa,Ma,Married,Female,2026-01-25,1980-07-03,Germany,Rosa Ma,33.0
329,28497.0,AW00028497,Alvin,Yang,Single,Male,2026-01-25,1966-03-11,Germany,Alvin Yang,48.0
330,28498.0,AW00028498,Tabitha,Ruiz,Single,Female,2026-01-25,1970-04-07,France,Tabitha Ruiz,44.0
331,28499.0,AW00028499,Lydia,Srini,Single,Female,2026-01-25,1970-12-03,Germany,Lydia Srini,43.0
332,28500.0,AW00028500,Jermaine,Gonzalez,Single,Male,2026-01-25,1965-05-15,Germany,Jermaine Gonzalez,49.0
333,28501.0,AW00028501,Gerald,Perez,Single,Male,2026-01-25,1965-03-03,Germany,Gerald Perez,49.0
334,28502.0,AW00028502,Dominique,Jordan,Single,Female,2026-01-25,1965-04-09,Germany,Dominique Jordan,49.0
335,28503.0,AW00028503,Jay,Sanz,Single,Male,2026-01-25,1970-10-05,United Kingdom,Jay Sanz,43.0
336,28504.0,AW00028504,Reginald,Gomez,Single,Male,2026-01-25,1969-09-21,France,Reginald Gomez,44.0
337,28505.0,AW00028505,Barbara,Xie,Married,Female,2026-01-25,1963-09-05,Germany,Barbara Xie,50.0
338,28506.0,AW00028506,Ruth,Schmidt,Single,Female,2026-01-25,1966-05-04,France,Ruth Schmidt,48.0
339,28507.0,AW00028507,Deanna,Suri,Married,Female,2026-01-25,1964-12-05,Germany,Deanna Suri,49.0
340,28508.0,AW00028508,Jaime,Romero,Married,Female,2026-01-25,1965-04-15,United Kingdom,Jaime Romero,49.0
341,28509.0,AW00028509,Audrey,Diaz,Single,Female,2026-01-25,1964-08-18,Germany,Audrey Diaz,49.0
342,28510.0,AW00028510,Gregory,Andersen,Single,Male,2026-01-25,1964-09-19,France,Gregory Andersen,49.0
343,28511.0,AW00028511,Chase,Rivera,Single,Male,2026-01-25,1981-03-13,United Kingdom,Chase Rivera,33.0
344,28512.0,AW00028512,Dwayne,Alonso,Single,Male,2026-01-25,1981-11-08,France,Dwayne Alonso,32.0
345,28513.0,AW00028513,Molly,Fernandez,Married,Female,2026-01-25,1976-01-21,Germany,Molly Fernandez,38.0
346,28514.0,AW00028514,Lisa,Chen,Single,Female,2026-01-25,1974-12-09,France,Lisa Chen,39.0
347,28515.0,AW00028515,Tony,Lal,Married,Male,2026-01-25,1980-12-23,United Kingdom,Tony Lal,33.0
348,28516.0,AW00028516,Vincent,Lin,Single,Male,2026-01-25,1975-10-11,United Kingdom,Vincent Lin,38.0
349,28517.0,AW00028517,Troy,Gonzalez,Single,Male,2026-01-25,1975-01-23,United Kingdom,Troy Gonzalez,39.0
350,28518.0,AW00028518,Tammy,Sanchez,Single,Female,2026-01-25,1975-05-17,Germany,Tammy Sanchez,39.0
351,28519.0,AW00028519,Jésus,Ramos,Married,Male,2026-01-25,1975-04-14,France,Jésus Ramos,39.0
352,28520.0,AW00028520,Susan,Liang,Married,Female,2026-01-25,1974-10-03,France,Susan Liang,39.0
353,28521.0,AW00028521,Bradley,Tang,Single,Male,2026-01-25,1975-03-15,Germany,Bradley Tang,39.0
354,28437.0,AW00028437,Mary,Smith,Single,Female,2026-01-25,1981-11-11,United Kingdom,Mary Smith,32.0
355,28436.0,AW00028436,Derrick,Carlson,Single,Male,2026-01-25,1981-11-29,United Kingdom,Derrick Carlson,32.0
356,28435.0,AW00028435,Edwin,Liu,Married,Male,2026-01-25,1981-10-09,Germany,Edwin Liu,32.0
357,28349.0,AW00028349,Kristi,Vazquez,Single,Female,2026-01-25,1944-08-20,Australia,Kristi Vazquez,69.0
358,28351.0,AW00028351,Donald,Rodriguez,Married,Male,2026-01-25,1946-01-10,Australia,Donald Rodriguez,68.0
359,28352.0,AW00028352,Meghan,Sanz,Single,Female,2026-01-25,1948-12-06,Australia,Meghan Sanz,65.0
360,28353.0,AW00028353,Summer,Kapoor,Single,Female,2026-01-25,1948-07-13,Australia,Summer Kapoor,65.0
361,28354.0,AW00028354,Ian,Wilson,Single,Male,2026-01-25,1970-12-20,Canada,Ian Wilson,43.0
362,28355.0,AW00028355,Carlos,James,Single,Male,2026-01-25,1971-03-14,United States,Carlos James,43.0
363,28356.0,AW00028356,Blake,Gonzalez,Married,Male,2026-01-25,1970-08-29,United States,Blake Gonzalez,43.0
364,28357.0,AW00028357,Danielle,Howard,Single,Female,2026-01-25,1970-08-10,Canada,Danielle Howard,43.0
365,28358.0,AW00028358,Austin,Powell,Married,Male,2026-01-25,1970-11-30,United States,Austin Powell,43.0
366,28359.0,AW00028359,Madison,Anderson,Married,Female,2026-01-25,1976-07-14,Canada,Madison Anderson,37.0
367,28360.0,AW00028360,Isaiah,Adams,Married,Male,2026-01-25,1970-12-31,United States,Isaiah Adams,43.0
368,28361.0,AW00028361,Kayla,Wilson,Married,Female,2026-01-25,1971-03-26,United States,Kayla Wilson,43.0
369,28362.0,AW00028362,Kaylee,Sanchez,Single,Female,2026-01-25,1976-05-09,United States,Kaylee Sanchez,38.0
370,28363.0,AW00028363,Savannah,Travers,Single,Female,2026-01-25,1976-02-16,Canada,Savannah Travers,38.0
371,28364.0,AW00028364,Alison,Nara,Married,Female,2026-01-25,1974-03-02,France,Alison Nara,40.0
372,28365.0,AW00028365,Stacey,Zhao,Married,Female,2026-01-25,1974-05-06,United Kingdom,Stacey Zhao,40.0
373,28366.0,AW00028366,Dalton,Rivera,Single,Male,2026-01-25,1972-11-10,United Kingdom,Dalton Rivera,41.0
374,28367.0,AW00028367,Jerome,Johnsen,Single,Male,2026-01-25,1972-09-07,United Kingdom,Jerome Johnsen,41.0
375,28368.0,AW00028368,Fernando,Butler,Single,Male,2026-01-25,1978-04-16,France,Fernando Butler,36.0
376,28369.0,AW00028369,Carolyn,Moreno,Single,Female,2026-01-25,1973-05-08,Germany,Carolyn Moreno,41.0
377,28370.0,AW00028370,Eddie,Gutierrez,Single,Male,2026-01-25,1972-11-06,United Kingdom,Eddie Gutierrez,41.0
378,28371.0,AW00028371,Mandy,Liang,Single,Female,2026-01-25,1972-11-10,United Kingdom,Mandy Liang,41.0
379,28372.0,AW00028372,Vincent,Hu,Single,Male,2026-01-25,1978-11-10,United Kingdom,Vincent Hu,35.0
380,28373.0,AW00028373,Shane,Lopez,Single,Male,2026-01-25,1972-03-24,France,Shane Lopez,42.0
381,28374.0,AW00028374,Ruben,Vance,Married,Male,2026-01-25,1971-08-15,Germany,Ruben Vance,42.0
382,28375.0,AW00028375,Kathleen,Diaz,Single,Female,2026-01-25,1977-11-07,United Kingdom,Kathleen Diaz,36.0
383,28350.0,AW00028350,Alisha,Holt,Single,Female,2026-01-25,1944-09-19,Australia,Alisha Holt,69.0
384,28348.0,AW00028348,Nichole,Jai,Single,Female,2026-01-25,1944-10-02,Australia,Nichole Jai,69.0
385,28377.0,AW00028377,Walter,Ortega,Married,Male,2026-01-25,1972-12-31,United Kingdom,Walter Ortega,41.0
386,28347.0,AW00028347,Latoya,Anand,Single,Female,2026-01-25,1985-03-10,United States,Latoya Anand,29.0
387,28086.0,AW00028086,Bridget,Anand,Single,Female,2026-01-25,1984-08-12,United States,Bridget Anand,29.0
388,28323.0,AW00028323,Nathan,Moore,Single,Male,2026-01-25,1968-11-29,Australia,Nathan Moore,45.0
389,28324.0,AW00028324,Jésus,Martin,Married,Male,2026-01-25,1968-04-03,Australia,Jésus Martin,46.0
390,28325.0,AW00028325,Drew,Lal,Single,Male,2026-01-25,1967-01-12,Australia,Drew Lal,47.0
391,28326.0,AW00028326,Carla,Lopez,Single,Female,2026-01-25,1975-05-01,Australia,Carla Lopez,39.0
392,28327.0,AW00028327,Tabitha,Serrano,Single,Female,2026-01-25,1968-12-13,Australia,Tabitha Serrano,45.0
393,28328.0,AW00028328,Kyle,Green,Married,Male,2026-01-25,1961-10-20,Australia,Kyle Green,52.0
394,28329.0,AW00028329,Marcus,Washington,Single,Male,2026-01-25,1959-05-06,Australia,Marcus Washington,55.0
395,28330.0,AW00028330,Charles,Bailey,Married,Male,2026-01-25,1981-09-30,United States,Charles Bailey,32.0
396,28331.0,AW00028331,Colleen,Beck,Married,Female,2026-01-25,1982-02-02,United States,Colleen Beck,32.0
397,28332.0,AW00028332,Ryan,Washington,Married,Male,2026-01-25,1981-12-04,Canada,Ryan Washington,32.0
398,28333.0,AW00028333,Jaime,Jimenez,Married,Female,2026-01-25,1985-12-10,United States,Jaime Jimenez,28.0
399,28334.0,AW00028334,Marco,Tanara,Single,Female,2026-01-25,1986-05-17,United States,Marco Tanara,28.0
400,28335.0,AW00028335,Rebekah,Srini,Married,Female,2026-01-25,1986-03-22,United States,Rebekah Srini,28.0
401,28336.0,AW00028336,Edward,Martin,Married,Male,2026-01-25,1985-09-05,United States,Edward Martin,28.0
402,28337.0,AW00028337,Melissa,Bennett,Married,Female,2026-01-25,1986-05-15,United States,Melissa Bennett,28.0
403,28338.0,AW00028338,Kristi,Vance,Married,Female,2026-01-25,1942-09-02,Australia,Kristi Vance,71.0
404,28339.0,AW00028339,Sean,Edwards,Single,Male,2026-01-25,1984-01-19,United States,Sean Edwards,30.0
405,28340.0,AW00028340,Lucas,Butler,Single,Male,2026-01-25,1984-04-04,United States,Lucas Butler,30.0
406,28341.0,AW00028341,Jeremy,Wilson,Single,Male,2026-01-25,1984-03-02,Canada,Jeremy Wilson,30.0
407,28342.0,AW00028342,Brianna,Murphy,Married,Female,2026-01-25,1983-07-15,Canada,Brianna Murphy,30.0
408,28343.0,AW00028343,Shelby,Morgan,Single,Female,2026-01-25,1983-06-06,United States,Shelby Morgan,31.0
409,28344.0,AW00028344,Alvin,Zhu,Single,Male,2026-01-25,1983-04-22,United States,Alvin Zhu,31.0
410,28345.0,AW00028345,Diana,Serrano,Married,Female,2026-01-25,1983-06-23,United States,Diana Serrano,31.0
411,28346.0,AW00028346,Eduardo,Russell,Single,Male,2026-01-25,1984-12-01,Canada,Eduardo Russell,29.0
412,28376.0,AW00028376,Eugene,Chen,Single,Male,2026-01-25,1978-10-04,Germany,Eugene Chen,35.0
413,28378.0,AW00028378,Sara,Sanchez,Single,Female,2026-01-25,1972-03-05,France,Sara Sanchez,42.0
414,28434.0,AW00028434,Brian,Lauer,Single,Male,2026-01-25,1981-08-01,Germany,Brian Lauer,32.0
415,28407.0,AW00028407,Emma,Miller,Single,Female,2026-01-25,1969-04-26,France,Emma Miller,45.0
416,28409.0,AW00028409,Bonnie,Rai,Married,Female,2026-01-25,1983-03-15,Germany,Bonnie Rai,31.0
417,28410.0,AW00028410,Cheryl,Gill,Married,Female,2026-01-25,1982-10-19,United Kingdom,Cheryl Gill,31.0
418,28411.0,AW00028411,Jay,Rodriguez,Single,Male,2026-01-25,1982-12-14,United Kingdom,Jay Rodriguez,31.0
419,28412.0,AW00028412,Walter,Vazquez,Single,Male,2026-01-25,1983-02-05,France,Walter Vazquez,31.0
420,28413.0,AW00028413,Dalton,Martinez,Married,Male,2026-01-25,1981-09-09,United Kingdom,Dalton Martinez,32.0
421,28414.0,AW00028414,Bradley,Luo,Single,Male,2026-01-25,1983-12-18,France,Bradley Luo,30.0
422,28415.0,AW00028415,Melissa,Rogers,Married,Female,2026-01-25,1974-12-16,United Kingdom,Melissa Rogers,39.0
423,28416.0,AW00028416,Roger,Black,Married,Male,2026-01-25,1974-12-16,United Kingdom,Roger Black,39.0
424,28417.0,AW00028417,Ashlee,Lal,Married,Female,2026-01-25,1973-08-14,United Kingdom,Ashlee Lal,40.0
425,28418.0,AW00028418,Kelli,Zhu,Married,Female,2026-01-25,1967-08-24,France,Kelli Zhu,46.0
426,28419.0,AW00028419,Cheryl,Suarez,Married,Female,2026-01-25,1967-08-14,France,Cheryl Suarez,46.0
427,28420.0,AW00028420,Tracy,Chapman,Married,Female,2026-01-25,1968-03-09,France,Tracy Chapman,46.0
428,28421.0,AW00028421,Monica,Gonzalez,Single,Female,2026-01-25,1984-02-12,Germany,Monica Gonzalez,30.0
429,28422.0,AW00028422,Joy,Moyer,Single,Female,2026-01-25,1983-01-03,France,Joy Moyer,31.0
430,28423.0,AW00028423,Victor,Ortega,Single,Male,2026-01-25,1983-05-22,Germany,Victor Ortega,31.0
431,28424.0,AW00028424,Neil,Romero,Single,Male,2026-01-25,1982-07-20,United Kingdom,Neil Romero,31.0
432,28425.0,AW00028425,Gilbert,Nara,Single,Male,2026-01-25,1983-03-21,United Kingdom,Gilbert Nara,31.0
433,28426.0,AW00028426,Melvin,Xie,Single,Male,2026-01-25,1983-02-15,United Kingdom,Melvin Xie,31.0
434,28427.0,AW00028427,Yolanda,Deng,Single,Female,2026-01-25,1982-10-08,United Kingdom,Yolanda Deng,31.0
435,28428.0,AW00028428,Ebony,Alvarez,Single,Female,2026-01-25,1982-12-07,United Kingdom,Ebony Alvarez,31.0
436,28429.0,AW00028429,Devin,Bell,Single,Male,2026-01-25,1982-01-06,France,Devin Bell,32.0
437,28430.0,AW00028430,Armando,Suarez,Married,Male,2026-01-25,1980-11-29,Germany,Armando Suarez,33.0
438,28431.0,AW00028431,Tyrone,Sanz,Married,Male,2026-01-25,1981-05-22,France,Tyrone Sanz,33.0
439,28432.0,AW00028432,Bruce,Carlson,Single,Male,2026-01-25,1980-12-21,Germany,Bruce Carlson,33.0
